time,open,high,low,close,lux_bull_prep_count,lux_bear_prep_count,lux_bull_prep_complete,lux_bear_prep_complete,lux_bull_leadup_count,lux_bear_leadup_count,lux_bull_leadup_complete,lux_bear_leadup_complete,lux_bull_leadup_delete,lux_bear_leadup_delete
1714149000,198.47,198.89,198.44,198.76,0,7,0,0,,12,0,0,0,0
1714152600,198.77,198.84,198.465,198.55,0,8,0,0,,13,0,1,0,0
1714156200,198.54,198.79,198.39,198.59,0,9,0,1,,1,0,0,1,1
1714159800,198.57,198.59,198.35,198.42,1,0,0,0,,1,0,0,0,0
1714397400,199.25,200.22,199.23,199.93,0,1,0,0,,2,0,0,0,0
1714401000,199.95,200.11,199.6,199.65,0,2,0,0,,3,0,0,0,0
1714404600,199.65,200.13,199.43,200.13,0,3,0,0,,3,0,0,0,0
1714408200,200.13,200.42,199.9,200.18,0,4,0,0,,4,0,0,0,0
1714411800,200.19,200.3,199.95,200.08,0,5,0,0,,4,0,0,0,0
1714415400,200.07,200.1,198.88,199.49,1,0,0,0,,4,0,0,0,0
1714419000,199.5,199.97,199.44,199.94,2,0,0,0,,4,0,0,0,0
1714483800,198.1,198.65,197.16,198.05,3,0,0,0,,4,0,0,0,0
1714487400,198.04,198.24,197.04,197.57,4,0,0,0,,4,0,0,0,0
1714491000,197.58,197.58,197.07,197.25,5,0,0,0,,4,0,0,0,0
1714494600,197.24,197.24,196.49,196.87,6,0,0,0,,4,0,0,0,0
1714498200,196.86,197.32,196.71,196.75,7,0,0,0,,4,0,0,0,0
1714501800,196.75,197.07,196.41,196.59,8,0,0,0,,4,0,0,0,0
1714505400,196.59,196.66,195.75,195.84,9,0,1,0,1,,0,0,1,1
1714570200,195.86,196.89,195.34,195.62,10,0,0,0,2,,0,0,0,0
1714573800,195.6,195.985,195.03,195.41,11,0,0,0,3,,0,0,0,0
1714577400,195.4,196.05,195.06,195.97,12,0,0,0,3,,0,0,0,0
1714581000,195.96,195.97,195.36,195.79,13,0,0,0,3,,0,0,0,0
1714584600,195.81,197.13,195.57,197.12,0,1,0,0,3,,0,0,0,0
1714588200,197.12,200.32,195.84,198.715,0,2,0,0,3,,0,0,0,0
1714591800,198.7,198.7,196.16,196.24,0,3,0,0,3,,0,0,0,0
1714656600,198.8,199.13,196.54,197.81,0,4,0,0,3,,0,0,0,0
1714660200,197.79,198.68,197.23,198.375,0,5,0,0,3,,0,0,0,0
1714663800,198.36,198.64,198.16,198.48,1,0,0,0,3,,0,0,0,0
