time,open,high,low,close,lux_bull_prep_count,lux_bear_prep_count,lux_bull_prep_complete,lux_bear_prep_complete,lux_bull_leadup_count,lux_bear_leadup_count,lux_bull_leadup_complete,lux_bear_leadup_complete,lux_bull_leadup_delete,lux_bear_leadup_delete
1641922200,383.75,385.26,383.38,384.66,0,7,0,0,3,,0,0,0,0
1641925800,384.75,385.35,384.33,384.82,0,8,0,0,3,,0,0,0,0
1641929400,384.81,385.96,384.19,385.55,0,9,0,1,,1,0,0,1,1
1641933000,385.62,385.97,384.64,385.9,0,10,0,0,,2,0,0,0,0
1641997800,388.46,390.17,387.16,389.38,0,11,0,0,,3,0,0,0,0
1642001400,389.38,389.4,385.04,386.74,0,12,0,0,,4,0,0,0,0
1642005000,386.77,388.04,386.65,387.61,0,13,0,0,,4,0,0,0,0
1642008600,387.68,388.77,387.21,387.4,0,14,0,0,,4,0,0,0,0
1642012200,387.18,388,386.55,387.89,1,0,0,0,,4,0,0,0,0
1642015800,387.81,387.81,386.51,386.83,0,1,0,0,,4,0,0,0,0
1642019400,386.86,387.765,386.51,387.43,1,0,0,0,,4,0,0,0,0
1642084200,388.74,389.41,385.85,386.79,2,0,0,0,,4,0,0,0,0
1642087800,386.68,386.94,383.29,385.4,3,0,0,0,,4,0,0,0,0
1642091400,385.23,385.79,380.74,380.95,4,0,0,0,,4,0,0,0,0
1642095000,380.93,382.47,380.09,381.9,5,0,0,0,,4,0,0,0,0
1642098600,381.8,382.95,380.79,380.94,6,0,0,0,,4,0,0,0,0
1642102200,380.83,381.05,378.79,379.76,7,0,0,0,,4,0,0,0,0
1642105800,379.76,380.11,376.72,377.66,8,0,0,0,,4,0,0,0,0
1642170600,375.07,380.18,374.86,378.14,9,0,1,0,1,,0,0,1,1
1642174200,378.13,378.73,375.76,377.06,10,0,0,0,1,,0,0,0,0
1642177800,377.04,379.51,376.73,378.16,11,0,0,0,1,,0,0,0,0
1642181400,378.04,378.56,375.42,376.01,12,0,0,0,1,,0,0,0,0
1642185000,375.88,378.64,375.49,377.27,13,0,0,0,1,,0,0,0,0
1642188600,377.14,379.79,377.14,379.27,0,1,0,0,1,,0,0,0,0
1642192200,379.32,380.34,379.32,380.13,0,2,0,0,1,,0,0,0,0
1642516200,374.09,376.2,372.33,375.77,1,0,0,0,2,,0,0,0,0
1642519800,375.75,375.75,372.39,372.77,2,0,0,0,3,,0,0,0,0
1642523400,372.72,374.46,371.87,372.68,3,0,0,0,3,,0,0,0,0
1642527000,372.54,372.67,371.11,371.58,4,0,0,0,4,,0,0,0,0
1642530600,371.48,372.66,371.25,371.95,5,0,0,0,4,,0,0,0,0
1642534200,371.96,373.62,370.94,371.54,6,0,0,0,4,,0,0,0,0
1642537800,371.59,371.7,369.78,370.8,7,0,0,0,5,,0,0,0,0
1642602600,372.02,374.69,371.79,372.49,0,1,0,0,5,,0,0,0,0
1642606200,372.46,372.78,368.19,369.27,1,0,0,0,6,,0,0,0,0
1642609800,369.27,372.85,368.35,372.79,0,1,0,0,6,,0,0,0,0
1642613400,372.83,373.31,371.8,371.86,0,2,0,0,6,,0,0,0,0
1642617000,371.92,372.27,369.37,369.46,1,0,0,0,6,,0,0,0,0
1642620600,369.42,370.83,368.77,368.9,2,0,0,0,7,,0,0,0,0
1642624200,368.87,369.13,366.21,366.55,3,0,0,0,8,,0,0,0,0
1642689000,369.72,372.715,369.56,372.26,0,1,0,0,8,,0,0,0,0
1642692600,372.28,373.86,372.13,372.91,0,2,0,0,8,,0,0,0,0
1642696200,372.88,373.19,371.48,372.62,0,3,0,0,8,,0,0,0,0
