time,open,high,low,close,lux_bull_prep_count,lux_bear_prep_count,lux_bull_prep_complete,lux_bear_prep_complete,lux_bull_leadup_count,lux_bear_leadup_count,lux_bull_leadup_complete,lux_bear_leadup_complete,lux_bull_leadup_delete,lux_bear_leadup_delete
1664199000,366.41,370.2,366.1,369.85,0,2,0,0,16,,0,0,0,0
1664202600,369.865,369.92,365.935,365.95,0,3,0,0,17,,0,0,0,0
1664206200,365.97,367.16,364.42,364.665,1,0,0,0,18,,0,0,0,0
1664209800,364.67,365.86,363.03,363.67,2,0,0,0,19,,0,0,0,0
1664213400,363.62,365.21,363.18,363.85,3,0,0,0,20,,0,0,0,0
1664217000,363.8,366.22,363.5,365.41,4,0,0,0,20,,0,0,0,0
1664220600,365.37,366.86,363.95,364.31,5,0,0,0,20,,0,0,0,0
1664285400,368.02,370.4,365.88,366.785,0,1,0,0,20,,0,0,0,0
1664289000,366.8,368.96,364.82,365.16,0,2,0,0,20,,0,0,0,0
1664292600,365.11,365.93,361.19,362.22,1,0,0,0,21,,0,0,0,0
1664296200,362.22,363.06,361.42,361.91,2,0,0,0,22,,0,0,0,0
1664299800,361.83,362.66,360.88,362.175,3,0,0,0,22,,0,0,0,0
1664303400,362.13,364.58,361.71,363.03,4,0,0,0,22,,0,0,0,0
1664307000,363.075,364.03,362.08,363.39,0,1,0,0,22,,0,0,0,0
1664371800,364.38,366.45,362.6,366.44,0,2,0,0,22,,0,0,0,0
1664375400,366.46,368.21,365.96,367.28,0,3,0,0,22,,0,0,0,0
1664379000,367.29,369.56,366.57,368.37,0,4,0,0,22,,0,0,0,0
1664382600,368.35,369.99,368.11,369.25,0,5,0,0,22,,0,0,0,0
1664386200,369.265,369.5,368.245,368.86,0,6,0,0,22,,0,0,0,0
1664389800,368.85,371.15,368.77,370.85,0,7,0,0,22,,0,0,0,0
1664393400,370.88,372.3,370.3,370.53,0,8,0,0,22,,0,0,0,0
1664458200,366.81,367.09,360.59,361.83,1,0,0,0,23,,0,0,0,0
1664461800,361.81,363.9,360.76,362.73,2,0,0,0,24,,0,0,0,0
1664465400,362.75,364.62,362.32,362.83,3,0,0,0,24,,0,0,0,0
1664469000,362.83,363.45,361.46,361.73,4,0,0,0,24,,0,0,0,0
1664472600,361.71,362.44,359.72,360.74,5,0,0,0,25,,0,0,0,0
